thread_id,id,timestamp,body,subject,author,image_file,image_md5,country_name
62688765,62695752,2018-10-27 02:14:16,">>62695740
I dunno, EU or bust.",,Anonymous,,,
62688765,62695772,2018-10-27 02:16:28,">>62695752
BUST INDEED",,Anonymous,Tarkin_&amp;_Pryce.jpg,TTNLUMyD6b8ZUbgV+a4uGQ==,
62688765,62695838,2018-10-27 02:24:02,">>62695772
Well, I walked right into that one.",,Anonymous,,,
62688765,62695870,2018-10-27 02:27:13,">>62695267
He chose Gand because he read some of the X-Wing books back in the day, so I'll trust him to keep that cultural aspect going. If he doesn't, I'll definitely correct him.

I want to do the same thing for the HK player starting all of his sentences with appropriate nouns, but he's not as dedicated a roleplayer as the Gand, so it's probably going to be moot.",,Anonymous,,,
62688765,62695874,2018-10-27 02:28:01,How far can you go with cybernetics in Star Wars? How much of the body can you get away with replacing?,,Anonymous,more machine now than man.png,SySDX1P0IJv/EQsC9Z9CzQ==,
62688765,62695885,2018-10-27 02:29:17,">>62695874
Grievous managed to replace everything but part of his head and a few internal organs.",,Anonymous,,,
62688765,62695889,2018-10-27 02:29:34,">>62695874
All of it, with the right technology. Hop on and see.",,Anonymous,Entechment-rig_negwt.jpg,WAlJ7qLVw4DEB+KOWYq5qA==,
62688765,62695895,2018-10-27 02:29:55,">>62695874
Wasn't Greivous basically a sack of organs in a robot body?",,Anonymous,,,
62688765,62695902,2018-10-27 02:30:45,">>62695895
And a cranium and its contents. And probably a spinal cord.",,Anonymous,,,
62688765,62696087,2018-10-27 02:48:47,">>62695874
All of it. Some hobos on Tatooine put their brains in droid chassis.",,Anonymous,,,
62688765,62696091,2018-10-27 02:49:32,>>62695874,,Anonymous,EmpBrand.jpg,BQjUmQGNtHpIMcVoprpbQA==,
62688765,62696092,2018-10-27 02:49:39,">>62696087
Rumor has it that some creatures are so far in that even their brains are cybernetic.",,Anonymous,skippy the jedi droid (alter).png,x++Se7Iubx4tSnd1BuaYsQ==,
62688765,62696104,2018-10-27 02:50:37,">>62695895
He kept that much since they were trying to turn him into a force user by transplant/transfusion.",,Anonymous,,,
62688765,62696114,2018-10-27 02:51:42,">>62696092
Naturally. Someone replaced their head with a cannon, as I recall.",,Anonymous,,,
62688765,62696126,2018-10-27 02:52:47,">>62696087
Not cool dude, the people were forced into the Singularity Engine against their will. I had family on Tatooine that that Creepio freak roboticized.",,Anonymous,THEIR BEAUTY WILL BE HAUNTING.jpg,0JQDEVIHCJROSZ2AxOlleg==,
62688765,62696355,2018-10-27 03:14:38,">>62696114
Ah, here he is.",,Anonymous,ENGAGE.jpg,2okLRnxOeAq5FcGCvYdZzw==,
62688765,62696374,2018-10-27 03:16:01,">>62696355
First, sapient life learned to replace heads with guns. Then it learned to replace knees with lightsabers. The galaxy is a strange and terrifying place.",,Anonymous,LIGHTSABER KNEES.jpg,ykQe8dznUmViWKOtNn00pg==,
62688765,62696378,2018-10-27 03:16:21,>>62696126,,Anonymous,prepare yourself for enlightenment.jpg,k5OwYRptZhmCB7PPhN7gaQ==,
62688765,62696391,2018-10-27 03:17:36,">>62696378
Those are monks, not hobos.",,Anonymous,,,
62688765,62696394,2018-10-27 03:17:45,">>62694555
My headcanon was always similar to this, because the two guys that come in to get him pick him up like they expect him to walk on his own in a minute instead of just grabbing his feet and dragging.",,Anonymous,,,
62688765,62696416,2018-10-27 03:21:30,">>62696391
Can you ever tell the difference?",,Anonymous,,,
62688765,62696429,2018-10-27 03:22:34,">>62696416
Hobos don't live in monasteries.",,Anonymous,,,
62688765,62696467,2018-10-27 03:26:23,">>62696429
You'd be surprised.",,Anonymous,,,
62688765,62696590,2018-10-27 03:37:43,">>62696104
That hasn't been canon since ~2009. He upgraded himself piecemeal in order to be a better warrior than the Jedi, not because of an ""accident.""",,Anonymous,,,
62688765,62696724,2018-10-27 03:50:28,">>62696590
The only good Grievous is pre-RotS Grievous.",,Anonymous,,,
62688765,62696731,2018-10-27 03:51:25,">>62696724
cringe and genndypilled",,Anonymous,,,
62688765,62696757,2018-10-27 03:54:00,">>62696731
*Based
Or based and Republicpilled.",,Anonymous,,,
62688765,62696780,2018-10-27 03:57:48,">>62696724
What do you mean? There is no post-RotS Grievous.",,Anonymous,grievous dead.gif,QIcj/TzuAqiotjgFeZTWww==,
62688765,62696782,2018-10-27 03:58:08,">>62696780
Pre",,Anonymous,,,
62688765,62696803,2018-10-27 04:00:23,"Please reconcile ""coward"" with ""trophy hunts Jedi"".",,Anonymous,,,
62688765,62696806,2018-10-27 04:00:38,">>62696780
>rosebud",,Anonymous,,,
62688765,62696825,2018-10-27 04:02:36,">>62696803
He only picks fights he knows he can win.",,Anonymous,,,
62688765,62696847,2018-10-27 04:04:30,">>62696803
>I didn't kill this many Jedi and live this long by fighting without an overwhelming advantage",,Anonymous,,,
62688765,62696879,2018-10-27 04:07:00,Reminder,,Anonymous,D08FBF2A-DDD8-477A-965C-E6CE67E612E1.png,yIu+Pr6SmElMb/TF7SQc0g==,
62688765,62696939,2018-10-27 04:11:18,">>62696879
Sausage!",,Anonymous,,,
62688765,62697427,2018-10-27 05:00:14,"So let's say legends grievous discovers what's been done to his brain and trade fed involvement in his shuttle 'crash' and switches sides
What happens from there, how does it change the war?",,Anonymous,,,
62688765,62697442,2018-10-27 05:01:54,">>62695772
>Her bust is really defined
>all the other females in rebels are as flat as a pancake

WHAT DID FILONI MEAN BY THIS",,Anonymous,,,
62688765,62697492,2018-10-27 05:06:53,">>62697427
>switch sides
More likely he'd return to Kalee and declare its neutrality.",,Anonymous,,,
62688765,62697740,2018-10-27 05:31:31,">>62681135
>>62688863

Speaking of better copies, did a nicer No Disintegrations ever surface?",,Anonymous,,,
62688765,62697942,2018-10-27 05:51:57,">>62694491
When is Piett displayed as having good morals?",,Anonymous,,,
62688765,62698015,2018-10-27 05:59:02,">>62695354
>I can't read lol",,Anonymous,,,
62688765,62698126,2018-10-27 06:11:27,">>62697942
He isn't. In fact, he had a reputation for dodging responsibility by pinning his failings on subordinates/coworkers.",,Anonymous,,,
62688765,62698331,2018-10-27 06:39:48,"Both Force Unleashed games are unironically kino. 

Y'all motherfuckers need to learn how to appreciate them.",,Anonymous,DUUUH NUUUH NUH DUUUH NUUUH NUH THERE GOOOOOES MAAAAAAH HEEEEEEERO.jpg,Km68gunkDfO54UGc3Fb6CQ==,
62688765,62698429,2018-10-27 06:56:34,">>62698331
First game was shit. Hyped as the best thing ever while being inferior even to Dark Forces, of atrocious quality, lacking any freedom of choice or diversity of approach, shittily optimized and neither playtested nor bugfixed at all. And ton of QTE guaranteed to break your keyboard, one of which lasts several hours of real time.
Second game was decent for its genre, but too damn short. Kamino - Cato Neimoidia (single tileset, single boss) - back to Kamino. Oh wait, there was Dagobah ""level"", which was smaller than a room and cave cutscene ripped off straight from OT.",,Anonymous,,,
62688765,62698491,2018-10-27 07:04:26,,,Anonymous,Kao Cen Darach and Satele Shan vs Lord Vindican and Malgus.webm,Fu5Odk4NXOVxwFX9m1KpWA==,
62688765,62698540,2018-10-27 07:10:05,">>62698429
And plot of both games was quite possibly the shittiest fanfic to ever exist. With even shittier protagonist.
TFU makes Sequel Trilogy, Ewok Special and entirety of Jar Jar existence masterpieces in comparison.",,Anonymous,,,
62688765,62698751,2018-10-27 07:41:20,">>62698540
>TFU makes Sequel Trilogy, Ewok Special and entirety of Jar Jar existence masterpieces in comparison.
What",,Anonymous,,,
62688765,62698800,2018-10-27 07:47:43,">>62696374
That guy always reminds me of Sundowner from Metal Gear Revengeance.

>we will never have an EU game where you play as Luke post ROTJ done by Platinum games.",,Anonymous,1423883765882.jpg,yZWYzddDYgRcmMV29EkFXg==,
62688765,62698815,2018-10-27 07:50:27,>>62698800,,Anonymous,1520905596839.jpg,AVHz+FvLisXKxbGcMtlt0A==,
62688765,62698829,2018-10-27 07:53:02,,,Anonymous,Mara-sacrifice.jpg,inVPG4yzky9DOsDbXP8KwA==,
62688765,62698840,2018-10-27 07:54:22,">>62698829
Objective Best Girl",,Anonymous,,,
62688765,62698960,2018-10-27 08:10:42,>>62698840,,Anonymous,He&#039;s_right_you_know.jpg,nyZUShnVgZm0Ify97TtBFA==,
62688765,62699192,2018-10-27 08:51:23,">>62698800
>mfw",,Anonymous,Palps_Reborn-TEA.jpg,nZ2FqyvsqvM80/Dli7+W3A==,
62688765,62699530,2018-10-27 09:57:36,">>62698429
>hile being inferior even to Dark Forces,
yeah being inferior to the greatest star wars game, what a sin",,Anonymous,,,
62688765,62699545,2018-10-27 10:00:50,">>62698429
> neither playtested nor bugfixed at all.
> one of which lasts several hours of real time.
how does it feel to lie

>guaranteed to break your keyboard
>playing a pc port of a console game
and there's your problem

well... aside from aspbergers",,Anonymous,,,
62688765,62699678,2018-10-27 10:30:55,">>62698429
>>62698331
>>62698540


Unfortunately no one played the real tfu 1. Since the only verddion to have a long fleshed out story was the ps2 version. Every other version just made no fucking sense in comparison, a jumbled retarded mess compared to THE ps2 version..",,Anonymous,,,
62688765,62699747,2018-10-27 10:44:28,"So how many people defected to the alliance because of vader publicly executing people for things that weren't necessarily even under their control? Hundreds? Several hundred? A few thousand?

How much stronger did Vader make the rebellion, as a result of him being a thuggish brute retard? 

How many intelligent officers, pilots, soldiers, etc who had originally joined for the right reasons and who wanted to help the empire, said ""naw, fuck this"" and left when they heard about this happening?",,Anonymous,1519672662041.png,rLbqw13+/e1rRtBQ6pszvQ==,
62688765,62699872,2018-10-27 11:07:00,">>62695889
I don’t think you realize the Gravital of the situation.",,Anonymous,323BB76F-7A1E-44B0-968A-5A045C166AA3.jpg,QrIP2frsPqFDRTjHld/Vcg==,
62688765,62699927,2018-10-27 11:16:46,">>62699747
Less than you might think among the Navy. Vader was a terror to the upper ranks, but he was a legend to the lower.",,Anonymous,,,
62688765,62699929,2018-10-27 11:16:57,"Happy Halloween season friends.

What is Halloween like in Star wars? Do little kids dress up like darth vader?",,Anonymous,45345435435345.jpg,h09cRRp/h14kRgwQdOtRXQ==,
62688765,62700072,2018-10-27 11:35:51,">>62699678
the opposite is true though",,Anonymous,,,
62688765,62700078,2018-10-27 11:36:53,">>62699927
>but he was a legend to the lower.

Where was that said? Executing people in the military tends to not make members of the military like you.",,Anonymous,,,
62688765,62700123,2018-10-27 11:41:52,">>62699747
Vader and his antics were relatively covered up. Empire controlled the media and the fear of undercover ISB agents arresting you for treason/sedition for talking shit probably kept a lot of mouths shut. It would seem (given the examples we have) that more people changed sides over how the Empire treated its citizens, rather than how the Empire treated its military men.

That said, it would not be a stretch to write a character that was so horrified by Vader that he or she questioned their loyalty.",,Anonymous,,,
62688765,62700145,2018-10-27 11:44:28,">>62700072
Are you insane? Tfu 1 ps2 actually allowed time for shit to happen and gave starkiller an arc to gradually turn instead of the other versions bs insta face heel turn.",,Anonymous,,,
62688765,62700171,2018-10-27 11:47:09,"First X-Wing tournament today, /swg/. I'll also be flying the Scum Falcon for the first time after picking it up last night. It's a wave tournament, so I'm running falcon + 2 fangs.

If I can go at least 3-1 I'll be pretty happy, nailing 2-2 or better is the dream.",,Anonymous,received_10204275462563967.png,IsvlIHdt8bixqCrzlOfHsg==,
62688765,62700212,2018-10-27 11:52:09,">>62700145
literally just tacked on the uninspired temple missions, and the cutscenes and dialogue were way worse

yes, they actually changed the dialogue for the oldgen versions",,Anonymous,,,
62688765,62700220,2018-10-27 11:53:03,">>62700123
They’d have to shut down or at least cripple the Navy grapevine to do that. I can’t imagine how to do that without damaging the Navy badly but hey, anything to ensure loyalty except get Vader to sort his shit out even a little bit. 

This does fit with the Empire being Palpatine’s hobby rather than a serious project.",,Anonymous,,,
62688765,62700251,2018-10-27 11:55:48,">>62698491
The saber throw would've done nothing there, it should've just pivoted around Malgus's saber and kept going.",,Anonymous,,,
62688765,62700265,2018-10-27 11:58:46,">>62700251
Maybe if you assume that it's a purely ballistic throw.",,Anonymous,,,
62688765,62700288,2018-10-27 12:00:50,">>62700220
I mean again, it was well-known among the military that ISB had agents posing as regular rank-and-file to ensure loyalty and everyone was encouraged to report suspicious behavior. There's going to be a lot less badmouthing your superiors when anyone you're talking to might arrest you.",,Anonymous,,,
62688765,62700373,2018-10-27 12:11:06,">>62700212
Extra cutscenes and above all, time for the storyline to develop, with galen going back to the temple regularly for the trials.
Which is a deliberate snub fromvader designed to piss him off and refocus him on the darkside, but actually lets galen learn jedi stuff from the force sentinel.",,Anonymous,,,
62688765,62700444,2018-10-27 12:19:22,">>62700373
which does not make up for the cutscenes being complete garbage

having a longer story is not a positive when the medium through which that story is told is terrible",,Anonymous,,,
62688765,62700525,2018-10-27 12:30:22,">>62700251
saber throw is not just tossing your lightsaber. it's guided the entire time by the thrower. They can send it around the room and stuff. It was a blow using his own force power to emulate an actual lightsaber swing.",,Anonymous,,,
62688765,62700543,2018-10-27 12:32:17,">>62700525
Is that why it bounced off ineffectually?",,Anonymous,,,
62688765,62700554,2018-10-27 12:33:52,">>62698429
>>62698540
Thanks for letting us know your shitposting.",,Anonymous,,,
62688765,62700565,2018-10-27 12:34:47,">>62700543
it didn't. It made Malgu's otherwise lethal blow recoil, and then returned perfectly to the throwers hand.
Did we even watch the same video?",,Anonymous,,,
62688765,62700642,2018-10-27 12:46:05,">>62700444
Then you're just a dumbass. Since the ps2 version was the only one with a coherent fleshed out story that made sense.",,Anonymous,,,
62688765,62700683,2018-10-27 12:50:47,">>62700642
https://www.youtube.com/watch?v=cMn-WN2M06g

these cutscenes are garbage. a story told through garbage is a garbage story.",,Anonymous,,,
62688765,62701288,2018-10-27 13:58:41,">>62695772
Can I defect to the Empire? The base is on Attolon.",,Anonymous,,,
62688765,62701458,2018-10-27 14:17:34,">>62700078
Battlefront 2 mentions that the Fett clones still liked the guy all the way through the GCW since he made efforts to keep the clones together under the 501st banner. Erv Lekauf, a junior Imperial officer, also spoke highly of Vader during the former's appearances in Legends. It helped that most of his executions in Legends were done on higher officers and rarely on enlisted, barring achievement-hunting in Force Unleashed's Kashyyyk intro.",,Anonymous,,,
62688765,62701576,2018-10-27 14:29:40,">>62701458
Vader doesn't forgive fuck-ups of generals, admirals, REMF and leads from the front on the ground, in space and even in boarding ops. Despite losing most of his limbs and being burned to near death in the line of duty. Of course he's revered by stormtroopers and TIE pilots alike.
>Force Unleashed
Was all kinds of dumb and openly contradictory to everything else, both EU and Canon, so it can safely be ignored.",,Anonymous,,,
62688765,62701603,2018-10-27 14:31:30,">>62701576
Vader wasn't canonically (EU-canonically, whatever) achievement hunting.",,Anonymous,,,
62688765,62701612,2018-10-27 14:32:43,">>62701603

I dunno, he seemed pretty set on killing ALL the Jedi.",,Anonymous,,,
62688765,62701633,2018-10-27 14:34:45,">>62701612
He could never bring himself to complete that achievement after ESB.",,Anonymous,,,
62688765,62701695,2018-10-27 14:41:13,">>62701576
>All kinds of dumb
Untrue

>Openly contradictory to everything else
Pretty true.",,Anonymous,,,
62688765,62701706,2018-10-27 14:42:52,">>62701633

He did end up killing all the sith though. Being a teamkilling fuckwit to get 100% sounds about right for achievement hunting.",,Anonymous,,,
62688765,62701707,2018-10-27 14:43:01,">>62701695
What's contradicted?",,Anonymous,,,
62688765,62701731,2018-10-27 14:44:56,">>62701707
I dunno. The Rebel leadership winding up on the Deathstar?",,Anonymous,,,
62688765,62701758,2018-10-27 14:47:43,">>62701731
What does that contradict?",,Anonymous,,,
62688765,62701765,2018-10-27 14:48:37,">>62700078
The Imperial military is not a meritocracy. When Vader kills Admiral Bumfuck Tagge, son of Shitstain Tagge of Taggecorp, who jumped up the ranks over much better men, fights with you on the hardest campaigns, and gives you jobs and ranks that you know you'd never have received otherwise, you tend to think he's really what the Empire needs.",,Anonymous,,,
62688765,62701878,2018-10-27 15:01:41,">>62701707
Everything. 
Highlights: Vader having a donut apprentice nobody had ever hear before and who doesn't fit in the canon, old, new, EU or otherwise at all. Executor being built in the middle of nowhere, without a shipyard or even protective fleet around it. Jedi cloning technology perfected and mass-employed before DS was even finished. Donut apprentice killing (or meeting at all) Shaak Ti. Hardlight holodroids that somehow perfectly imitate jedi, dark lords and anyone else they meet or hear of. Donutkiller forming the Rebel Alliance and being crowned and credited as its leader. Donutkiller revealing Death Star to rebellion. Donutkiller not only being able to trash Vader, but do it twice, and being omnipotent Mary Sue that pulls ISDs from space in general.",,Anonymous,,,
62688765,62701969,2018-10-27 15:10:27,">>62688801
I want to make a Banepost joke but this kid looks more like a schoolshooter",,Anonymous,,,
62688765,62701990,2018-10-27 15:12:15,">>62701758
Are you literally fucking retarded?
How on earth can the Death Star be a secret weapon if the Rebels know about it FOR THREE FUCKING YEARS BEFORE ANH?",,Anonymous,,,
62688765,62701999,2018-10-27 15:12:54,">>62701969
There's Darth Bane already. Although Darth Sion fits memeBane more.",,Anonymous,,,
62688765,62702005,2018-10-27 15:13:28,>>62694491,,Anonymous,wife&#039;skid.jpg,TxQxQhlUoWaL5vVWPpDzhA==,
62688765,62702007,2018-10-27 15:13:40,the kotor games are some of the best videogames ever made.,,Anonymous,,,
62688765,62702008,2018-10-27 15:13:45,">>62701990
It's not a secret, they needed the schematics to find a possible weakpoint.",,Anonymous,,,
62688765,62702011,2018-10-27 15:14:02,">>62701969
How would a jedi pull off a school shooting?
Would it be a school sabering?",,Anonymous,,,
62688765,62702015,2018-10-27 15:15:05,">>62702007
An oddly placed yet accurate statement.",,Anonymous,,,
62688765,62702019,2018-10-27 15:15:43,">>62702011

Ask Kylo Ren.",,Anonymous,,,
62688765,62702028,2018-10-27 15:16:17,">>62698829
We're better off without her lol",,Anonymous,,,
62688765,62702046,2018-10-27 15:18:11,">>62702007
Would be truth if KotOR I wasn't the most cliche ever to exist in RPG and KotOR II wasn't published in pre-alpha state with half the content cut out and placeholder ending.",,Anonymous,,,
62688765,62702055,2018-10-27 15:19:01,>>62702046,,Anonymous,KreiaImaginesUniverseWithoutForce.gif,277zbG5mjga5fFtaTWWquQ==,
62688765,62702069,2018-10-27 15:20:19,">>62702008
>it's not a secret
damn, you really ARE retarded
TFU was made for ""people"" like you",,Anonymous,,,
62688765,62702071,2018-10-27 15:20:19,">>62702046
Even if KOTOR I was more original and KOTOR II had released in a complete state, it wouldn't fix the god-awful combat.",,Anonymous,kotor.png,StF7HVSoFkHQwj4xm4YUtA==,
62688765,62702072,2018-10-27 15:20:27,">>62702055
I still think her argument about the force using its wielders is on point.",,Anonymous,,,
62688765,62702082,2018-10-27 15:21:25,">>62688983
w8 wasnt that shit green in the movie?",,Anonymous,,,
62688765,62702084,2018-10-27 15:21:47,">>62702072
And conveniently frees her of all responsibility.",,Anonymous,,,
62688765,62702091,2018-10-27 15:22:23,">>62702072
Kreia is a mouthpiece for an idiotic author who deliberately misinterprets the Star Wars universe to fit his warped fedoralord worldviews, in contradiction to everything Lucas ever envisioned. Grow up, Avellone.",,Anonymous,,,
62688765,62702095,2018-10-27 15:22:41,">>62702071
That's D20 for you. Although alternatives were even more awful.",,Anonymous,,,
62688765,62702106,2018-10-27 15:23:46,">>62702072

Yet the game never actually lets you properly debate her on these points. A game spouting that much supposed philosophy without letting you debate back is just wasting space as it becomes a rant.",,Anonymous,,,
62688765,62702118,2018-10-27 15:25:26,">>62702091
Hey, as far as SWOC go she was still better than most if not all of them, contrarian hag that she is. Def better than the likes of Zann and Starkiller.",,Anonymous,,,
62688765,62702123,2018-10-27 15:26:19,">>62702118
Nah.",,Anonymous,,,
62688765,62702154,2018-10-27 15:28:09,">>62702123
Opinion discarded.",,Anonymous,,,
62688765,62702156,2018-10-27 15:28:12,">>62702106
Bleeding shame, that, but most players aren't interested in debating philosophy - that's part of why she's disliked so.",,Anonymous,,,
62688765,62702173,2018-10-27 15:29:18,">>62701878
>Vader having a donut apprentice nobody had ever hear before and who doesn't fit in the canon, old, new, EU or otherwise at all.
Arguable.

>Executor being built in the middle of nowhere, without a shipyard or even protective fleet around it.
Because either of the Deathstars were built with shipyards or space-based infrastructure? Also, you don't need a protective fleet if nobody knows about the ship, and I was under the impression that the only things working on the ship were droids. Admittedly it's still stupid that it didn't have a fleet around to protect it.

>Jedi cloning technology perfected and mass-employed before DS was even finished.
Wasn't this part of TFU 2? Because yeah, that game was pretty shit. Still, weren't Spaarti Cylinders around at this time?

>Donut apprentice killing (or meeting at all) Shaak Ti.
I don't see a problem with this.

>Hardlight holodroids that somohow perfectly imitate jedi, dark lords and anyone else they meet or hear of.
Dude you're exaggerating here and you know it. PROXY has the appearences and fighting styles of famous fighters and warriors, but that's it. He never once acts like them beyond that.

>Donutkiller forming the Rebel Alliance and being crowned and credited as its leader.
Yeah, this is pretty bad.

>Donutkiller revealing Death Star to rebellion.
Eh. They had to learn about it from somewhere.

>Donutkiller not only being able to trash Vader, but do it twice, and being omnipotent Mary Sue that pulls ISDs from space in general.
You were proven wrong about that last part in the last thread. Also, trashing Vader is a bit of an exaggeration.

Finally, he's not a Mary Sue. He gets his shit kicked in in both endings to the first game, he gets proven wrong all the damn time, and his father figure ends up betraying him.",,Anonymous,,,
62688765,62702181,2018-10-27 15:30:05,">>62702156
Which is odd because the game let you debate Sion to death, albeit in an extremely clunky and pace-breaking fashion.",,Anonymous,,,
62688765,62702199,2018-10-27 15:31:21,">>62702156

Yeah, while I hate her because I DID want to debate philosophy but your choices are 'You are right', 'But I like being evil/good!' and 'I don't want to talk about this' rather than actually getting into a philosophical debate about consequentialism, which is what her philosophical arguments keep getting down to when she's bitching you out for doing a nice thing.",,Anonymous,,,
62688765,62702213,2018-10-27 15:32:40,">>62702181
With Sion it sorta made sense though, only his force of will was keeping him still alive, strip him of his willpower and he will crumble.
As for Kreia, well she has seen it all from both sides, the sith, the jedi and then from in betwean, where else was she supposed to go to at that point? She was thoroughly disillusioned about the jedi and the sith and wanted the exile to create some sorta ubermench force user cult that would use both force and their own brawns and wits to be the very best.",,Anonymous,,,
62688765,62702238,2018-10-27 15:34:43,">>62702173
>Executor
Multiple times in pre-TFU lore, we see Executors needing shipyards to be constructed. See: Wraith Squadron, that one Fondor mission in the Rogue Squadron games, numerous comics, The Essential Guide to Planets and Moons, The Bacta War, Star Wars Insider, etc. The Wook describes the empty space where TFU's Executor is being built as a shipyard at Scarl but the scene shows no evidence of shipyards so I have no idea what the writers were going on about there.",,Anonymous,,,
62688765,62702303,2018-10-27 15:41:17,">>62702213
>As for Kreia, well she has seen it all from both sides, the sith, the jedi and then from in betwean, where else was she supposed to go to at that point?

Part of it is that her arguments are...not really super advanced. There is a lot of philosophers who've handled the topics she's bringing up in great detail and could pick apart her arguments.

Like her entire thing about morality is a lot of consequentialism (The end result of any action is what judges if it is good or evil) with a good chunk of negative responsibility (We are only responsible for our actions, choosing not to do something has no moral weight regardless of the consequences) and a bit of standard issue fictional Social Darwinist(Suffering builds strength, so by making people's lives easier you've prevented them growing in ways that would allow them to overcome future suffering).

I might be missing parts, been a couple of years since I played it.",,Anonymous,,,
62688765,62702315,2018-10-27 15:42:01,">>62702173
>Arguable.
Not. That goes explicitly against every piece of canon and non-canon that touches that time period.
>Because either
Because Executor was build at KDY with all infrastructure to do so and very well guarded in canon. I could debate the rest of your post, but you're equally wrong on all accounts and clearly lack the knowledge or understanding of SW-verse beyond your shitty game. Just re-read my post again and comprehend instead of greentexting it.
>yeah, that game was pretty shit
They both are shit. But TFU2 at least does have a better gameplay, short as it is.",,Anonymous,,,
62688765,62702321,2018-10-27 15:42:59,">>62702303
You got her main points correctly.
Can you argue against them?",,Anonymous,,,
62688765,62702360,2018-10-27 15:46:55,">>62702173
Only two (2) Mareks weren't insane zombies, and one of those two ended up remembering too much of the original and followed his path.",,Anonymous,,,
62688765,62702366,2018-10-27 15:47:26,">>62702213
From a mechanical standpoint, the fight could have been improved if dialogue had been incorporated into the fight to mechanically alter the course of battle, a la Shin Megami Tensei IV. I know it's unfair to bring up a game that was made years after in comparison, but the seeds of that mechanic were already planted in the Sion fight. The fight would have been much better if you could debate Kreia between phases and certain dialogue choices would debuff or buff one of the parties. Counter Kreia's point with something valid? Her stats weaken because she loses confidence in the path she chose. Counter with a logical fallacy? PC stats decrease because she shuts down your flawed argument and shakes the Exile's conviction. Something simple like that would have gone a long way towards improving the endgame.",,Anonymous,,,
62688765,62702381,2018-10-27 15:49:23,">>62702315
>That goes against every piece of canon and non-canon that touches that time period.
I don't recall any of the OT movies mentioning that Vader didn't have an apprentice.

>Because Executor was built at KDY with all infrastructure to do so and very well guarded in canon.
Don't recall that being mentioned in the OT either.

>I could debate the rest of your post, but you're equally wrong on all accounts and clearly lack the knowledge or understanding of SW-verse beyond your shitty game.
So, you can't come up with an arguement against my points, but don't want to concede?

>They both are shit
Nah.",,Anonymous,,,
62688765,62702515,2018-10-27 16:01:27,">>62702381
>that touches that time period
OT wasn't about Vader's life pre-ANH and Executor origins, but both were documented exhaustedly enough in many other sources to invalidate TFU long before its conception.
You don't have points. Most of your post is worthless 'eh, i like it, i'm going to ignore everything, you're exaggerating'. You're arguing for the sake of argument.",,Anonymous,,,
62688765,62702564,2018-10-27 16:05:56,">>62688983
>>62702082

It's a different bottle too, that has a modern seal on it, the one in the movie doesnt.",,Anonymous,,,
62688765,62702611,2018-10-27 16:10:05,"What kind of a state do you think Jedha would be in by the time of the ST? It looked like pic related by a year after the battle of yavin, and it was only just barely still habitable by then.

Would it still be possible to visit?",,Anonymous,Jedha_SW38.png,ksdUEk+IlHud6vbv/Q/acQ==,
62688765,62702664,2018-10-27 16:14:13,">>62702611
0.03 on Malachor scale. Still visitable, but why would you want to go there?",,Anonymous,,,
62688765,62702678,2018-10-27 16:15:52,">>62702664
>0.03 on Malachor scale
...what'd .1 be?",,Anonymous,,,
62688765,62702692,2018-10-27 16:17:09,">>62702118
Better than Tyber Coldsteel Zann definitely, but Galen Marek isn't that terrible. Not that that's an accomplishment.",,Anonymous,,,
62688765,62702707,2018-10-27 16:17:59,">Bastila Shan 3.75 Black Series Action Figure for £10

Should I dew it /swg/?",,Anonymous,,,
62688765,62702743,2018-10-27 16:21:33,">>62702238
>Multiple times in pre-TFU lore, we see Executors needing shipyards to be constructed.
The Executor's construction has been inconsistently portrayed to the point where said inconsistency has leaked into canon status, read: no one knows the real story, with both Kuat and Fondor taking credit.

It's like the DS1 being constructed in the Maw, but also Despayre, and also Geonosis, and the absolute clusterfuck that is who actually stole the plans.

Sperging out because of one establishing shot is a strange hill to plant your fag.",,Anonymous,,,
62688765,62702777,2018-10-27 16:24:08,">>62702173
The death star actually WAS built in a pseudo-shipyard - the planetary rings of Geonosis",,Anonymous,The_Honorable_Ones_Concept_Art_12.jpg,vYrsw+Fg1Vr5VfKp+bvwuQ==,
62688765,62702795,2018-10-27 16:26:07,">>62702743
>no one knows the real story, with both Kuat and Fondor taking credit.
According to the Wook, that's because Kuat and Fondor were both instructed to construct SSDs and there actually were two Executors under construction. The second Executor was Lusankya, explained as being temporarily named Executor in an attempt to pretend only one SSD was being built. Both companies took credit as part of the ruse and their corporate rivalry.",,Anonymous,,,
62688765,62702827,2018-10-27 16:28:30,">>62702678
Peragus before 3951 BBY. 
Malachor is an increasing scale of being fucked up, so 0 is merely an uninhabitable damaged planet. While for Alderaan scale 0 is state of being, well, Alderaan post BBY.",,Anonymous,,,
62688765,62702828,2018-10-27 16:28:33,">>62702743
> inconsistency has leaked into canon status, read: no one knows the real story
Didn't those badly traced canon Darth Vader comics explicitly show its construction location? Not that I remember where exactly that was, but I think it was around issue 20 or so out of 25",,Anonymous,the-executor-darth-vader-20.png,h8GeJ6oumHcu509RI/gW0w==,
62688765,62702850,2018-10-27 16:30:38,">>62702692
>Galen Marek
is the worst character in entire expanded universe of Star Wars.",,Anonymous,,,
62688765,62702871,2018-10-27 16:32:20,">>62702828
EU or Mouse Wars?",,Anonymous,,,
62688765,62702881,2018-10-27 16:33:36,">>62702871
that's mouse wars, you can tell by the shitty art",,Anonymous,,,
